beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"One Man Holiday","Clown Shoes","Belgian Quadrupel",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-02-16 07:18:20",https://api.untappd.com/c/1248283351,https://api.untappd.com/beer/2425237,https://api.untappd.com/brewery/7583,"United States",Boston,MA,,,Can,1248283351,2425237,7583,,3.6,3.6,,0,0
"The Unreachable Sinking Sun","Four Quarters Brewing","IPA - Imperial / Double",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-02-17 17:55:52",https://api.untappd.com/c/1248730406,https://api.untappd.com/beer/3452874,https://api.untappd.com/brewery/115672,"United States",Winooski,VT,,,Can,1248730406,3452874,115672,,4.12,4.08,,0,0
"Cleveland Cowboy (2021-)","Prairie Artisan Ales","Sour - Smoothie / Pastry",7.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-02-20 08:47:48",https://api.untappd.com/c/1249765944,https://api.untappd.com/beer/4642057,https://api.untappd.com/brewery/37713,"United States",Krebs,OK,,,Can,1249765944,4642057,37713,,3.86,3.85,,0,0
"Sour Crusher - Passion Fruit","Skygazer Brewing Company","Sour - Fruited",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3,"2023-02-22 07:16:37",https://api.untappd.com/c/1250091850,https://api.untappd.com/beer/4834849,https://api.untappd.com/brewery/310900,"United States","North Haven",CT,,,Can,1250091850,4834849,310900,,3.94,3.82,,0,0
"Lucha Cerveza","Clown Shoes","Lager - Pale",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-02-22 07:16:49",https://api.untappd.com/c/1250091858,https://api.untappd.com/beer/4855928,https://api.untappd.com/brewery/7583,"United States",Boston,MA,,,Can,1250091858,4855928,7583,,3.46,3.48,,0,0
"STATE OF THE ART SERIES: Winter Double Hazy DIPA","Industrial Arts Brewing","IPA - Imperial / Double",8.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-02-22 07:17:20",https://api.untappd.com/c/1250091886,https://api.untappd.com/beer/5136448,https://api.untappd.com/brewery/285703,"United States",Beacon,NY,,,Can,1250091886,5136448,285703,,4.02,3.92,,0,0
"Rothaus Pils / Tannen Zäpfle","Badische Staatsbrauerei Rothaus","Pilsner - German",5.1,32,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.75,"2023-02-22 07:17:43",https://api.untappd.com/c/1250091907,https://api.untappd.com/beer/2395,https://api.untappd.com/brewery/1077,Germany,Grafenhausen,Baden-Württemberg,,,Bottle,1250091907,2395,1077,,3.47,3.48,,0,0
Moonshadow,"Zero Gravity Craft Brewery","IPA - Imperial / Double",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-02-23 20:54:51",https://api.untappd.com/c/1250446889,https://api.untappd.com/beer/5117885,https://api.untappd.com/brewery/4263,"United States",Burlington,VT,,,Can,1250446889,5117885,4263,,3.85,3.83,,0,0
CEREMONY,"Evil Twin Brewing NYC","Blonde / Golden Ale - Other",6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3,"2023-02-26 21:39:12",https://api.untappd.com/c/1251711949,https://api.untappd.com/beer/5180494,https://api.untappd.com/brewery/420055,"United States",Ridgewood,NY,,,Can,1251711949,5180494,420055,,3.78,3.73,,0,0
"Alien Hymns & Stoner Fables 2022","Burlington Beer Company","Stout - Imperial / Double Oatmeal",10.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-03-02 07:20:13",https://api.untappd.com/c/1252199102,https://api.untappd.com/beer/5102749,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1252199102,5102749,39375,,4.15,3.81,,0,0
"Happy Places: Peach","Whirligig Brewing","Sour - Fruited",4.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-03-02 07:20:35",https://api.untappd.com/c/1252199118,https://api.untappd.com/beer/4489551,https://api.untappd.com/brewery/469592,"United States","Saint Johnsbury",VT,,,Can,1252199118,4489551,469592,,3.61,3.67,,0,0
"Red Jay Way","Bent Hill Brewery","Sour - Other",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-03-06 07:06:47",https://api.untappd.com/c/1253663005,https://api.untappd.com/beer/3274857,https://api.untappd.com/brewery/108962,"United States","Braintree Hill",VT,,,Can,1253663005,3274857,108962,,3.94,3.81,,0,0
"Palm Tree Winter","Montauk Brewing Company","IPA - Imperial / Double",6.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-03-07 22:02:10",https://api.untappd.com/c/1253933189,https://api.untappd.com/beer/5139723,https://api.untappd.com/brewery/34872,"United States",Montauk,NY,,,Can,1253933189,5139723,34872,,3.92,3.77,,0,0
"Bakers Dozen","Citizen Cider","Cider - Herbed / Spiced / Hopped",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-03-07 22:02:38",https://api.untappd.com/c/1253933254,https://api.untappd.com/beer/4992379,https://api.untappd.com/brewery/24209,"United States",Burlington,VT,,,Can,1253933254,4992379,24209,,3.95,3.9,,0,0
"Mohonk (Dry Hopped Pale Ale) ","Arrowood Farms","Pale Ale - American",6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-03-07 22:03:02",https://api.untappd.com/c/1253933305,https://api.untappd.com/beer/4132370,https://api.untappd.com/brewery/267625,"United States",Accord,NY,,,Can,1253933305,4132370,267625,,3.78,3.76,,0,0
"Regular Beer.","DuClaw Brewing Company","Lager - American Light",4.9,13,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-03-07 22:03:14",https://api.untappd.com/c/1253933337,https://api.untappd.com/beer/3335886,https://api.untappd.com/brewery/4921,"United States",Baltimore,MD,,,Can,1253933337,3335886,4921,,3.44,3.45,,0,0
Trickster,"Arrowood Farms","Lager - Dark",4.8,0,,"Milk & Hops","New York",NY,"United States",40.7447,-74.0023,4.25,"2023-03-07 22:04:00",https://api.untappd.com/c/1253933424,https://api.untappd.com/beer/3501056,https://api.untappd.com/brewery/267625,"United States",Accord,NY,,,Draft,1253933424,3501056,267625,,3.71,3.71,,0,0
"Source Material","Threes Brewing","Lager - American",4.6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-03-11 10:45:30",https://api.untappd.com/c/1254837948,https://api.untappd.com/beer/5235753,https://api.untappd.com/brewery/161808,"United States",Brooklyn,NY,,,Can,1254837948,5235753,161808,,3.93,3.82,,0,0
"Hoamat Weissbier","Privatbrauerei M.C. Wieninger","Wheat Beer - Hefeweizen",5.6,9,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2.25,"2023-03-15 07:03:47",https://api.untappd.com/c/1255912548,https://api.untappd.com/beer/2361721,https://api.untappd.com/brewery/1656,Germany,Teisendorf,Bayern,,,Can,1255912548,2361721,1656,,3.39,3.4,,0,0
"Slang Du Jour - Pineapple Upside Down Cake","Drekker Brewing Company","Sour - Smoothie / Pastry",6.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-03-15 07:04:08",https://api.untappd.com/c/1255912562,https://api.untappd.com/beer/4092627,https://api.untappd.com/brewery/161976,"United States",Fargo,ND,,,Can,1255912562,4092627,161976,,4.31,4.28,,0,0
"Dean Mahogany Pale Ale","SingleCut Beersmiths","Red Ale - American Amber / Red",5.6,30,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-03-22 07:07:11",https://api.untappd.com/c/1257938255,https://api.untappd.com/beer/3732125,https://api.untappd.com/brewery/16555,"United States",Astoria,NY,,,Can,1257938255,3732125,16555,,3.76,3.76,,0,0
"Maya Double IPA","Montclair Brewery","IPA - Imperial / Double",7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-03-22 07:07:30",https://api.untappd.com/c/1257938270,https://api.untappd.com/beer/4755210,https://api.untappd.com/brewery/405858,"United States",Montclair,NJ,,,Can,1257938270,4755210,405858,https://untappd.s3.amazonaws.com/photos/2023_03_22/678f09a0053a199ba49c561c296420ce_raw.jpg,3.66,3.68,,0,0
"Vampire Deathwish","Four Quarters Brewing","Sour - Fruited",4.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-03-29 21:31:32",https://api.untappd.com/c/1260121454,https://api.untappd.com/beer/2915548,https://api.untappd.com/brewery/115672,"United States",Winooski,VT,,,Can,1260121454,2915548,115672,,3.84,3.8,,0,0
Peekaboo,"Original Pattern Brewing Company","Sour - Fruited Gose",5.9,0,,,,,,,,4.25,"2023-04-04 18:22:42",https://api.untappd.com/c/1262011921,https://api.untappd.com/beer/4768028,https://api.untappd.com/brewery/333511,"United States",Oakland,CA,,,Can,1262011921,4768028,333511,,3.95,3.82,"alanna casey",1,0
"The Surf Beer","Montauk Brewing Company","Blonde / Golden Ale - American",4.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-04-12 07:17:28",https://api.untappd.com/c/1264310212,https://api.untappd.com/beer/4849315,https://api.untappd.com/brewery/34872,"United States",Montauk,NY,,,Can,1264310212,4849315,34872,,3.59,3.6,,0,0
"STATE OF THE ART SERIES: Spring IPA","Industrial Arts Brewing","IPA - American",7.4,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-04-12 07:17:50",https://api.untappd.com/c/1264310235,https://api.untappd.com/beer/5264333,https://api.untappd.com/brewery/285703,"United States",Beacon,NY,,,Can,1264310235,5264333,285703,,3.82,3.77,,0,0
"A Cluckwork Orange","KCBC - Kings County Brewers Collective","IPA - Imperial / Double New England / Hazy",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-04-12 07:18:06",https://api.untappd.com/c/1264310252,https://api.untappd.com/beer/5244814,https://api.untappd.com/brewery/167520,"United States",Brooklyn,NY,,,Can,1264310252,5244814,167520,,4.06,3.96,,0,0
"Live By the Sun And the Moon","Finback Brewery","Sour - Fruited",7.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.75,"2023-04-23 22:46:52",https://api.untappd.com/c/1268099661,https://api.untappd.com/beer/4483093,https://api.untappd.com/brewery/52099,"United States",Queens,NY,,,Bottle,1268099661,4483093,52099,,3.77,3.75,,0,0
Peeper,"Maine Beer Company","Pale Ale - American",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-04-25 07:13:48",https://api.untappd.com/c/1268266579,https://api.untappd.com/beer/13088,https://api.untappd.com/brewery/2874,"United States",Freeport,ME,,,Bottle,1268266579,13088,2874,,3.83,3.83,,0,0
"Big Dog Double","Montauk Brewing Company","IPA - Imperial / Double",7.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-04-27 07:16:52",https://api.untappd.com/c/1268654383,https://api.untappd.com/beer/5031122,https://api.untappd.com/brewery/34872,"United States",Montauk,NY,,,Can,1268654383,5031122,34872,,3.85,3.76,,0,0
"Project 4:20","Montauk Brewing Company","IPA - New England / Hazy",6.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3,"2023-04-27 07:17:12",https://api.untappd.com/c/1268654414,https://api.untappd.com/beer/5257831,https://api.untappd.com/brewery/34872,"United States",Montauk,NY,,,Can,1268654414,5257831,34872,,3.66,3.68,,0,0
"WATERMELON SPLASH","TALEA Beer Co.","Sour - Fruited Gose",5,0,,"TALEA Beer Co.",Brooklyn,NY,"United States",40.7186,-73.9483,4.25,"2023-06-11 19:41:16",https://api.untappd.com/c/1283487892,https://api.untappd.com/beer/4913482,https://api.untappd.com/brewery/428134,"United States","Kings County",NY,,,Draft,1283487892,4913482,428134,,3.75,3.74,"Carolyn Aguilar",0,0
"La Comunidad","The Bronx Brewery","IPA - American",7,35,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-06-22 17:59:07",https://api.untappd.com/c/1286566368,https://api.untappd.com/beer/5272698,https://api.untappd.com/brewery/15784,"United States",Bronx,NY,,,Can,1286566368,5272698,15784,,3.64,3.68,,0,0
"Queenpoint Kölsch","Greenpoint Beer & Ale Co.",Kölsch,4.7,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-06-22 17:59:30",https://api.untappd.com/c/1286566509,https://api.untappd.com/beer/4581340,https://api.untappd.com/brewery/115381,"United States",Brooklyn,NY,,,Can,1286566509,4581340,115381,,3.63,3.69,,1,0
"Gazy Hazy","Dyke Beer","IPA - New England / Hazy",5,0,,,,,,,,3,"2023-07-01 19:04:02",https://api.untappd.com/c/1289811476,https://api.untappd.com/beer/5423053,https://api.untappd.com/brewery/509362,"United States",Brooklyn,NY,,,Can,1289811476,5423053,509362,,3.83,3.72,,0,0
Wildflower,"Charm City Meadworks","Mead - Session / Short",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-07-23 14:06:19",https://api.untappd.com/c/1297150620,https://api.untappd.com/beer/734625,https://api.untappd.com/brewery/141185,"United States",Baltimore,MD,,,Can,1297150620,734625,141185,,3.39,3.4,,0,0
"Basil Lemongrass","Charm City Meadworks","Mead - Metheglin",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-08-06 09:54:21",https://api.untappd.com/c/1301858107,https://api.untappd.com/beer/1057211,https://api.untappd.com/brewery/141185,"United States",Baltimore,MD,,,Can,1301858107,1057211,141185,,3.28,3.3,,1,0
"Carrot Cake Amber Ale","Brown Girl's Brew","Lager - American Amber / Red",6.1,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-08-07 06:44:33",https://api.untappd.com/c/1302161721,https://api.untappd.com/beer/5335863,https://api.untappd.com/brewery/540559,"United States","New York",NY,,,Can,1302161721,5335863,540559,,3.78,3.73,,0,0
"Out of Left Field","Charm City Meadworks","Mead - Melomel",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.75,"2023-08-11 07:49:44",https://api.untappd.com/c/1303153264,https://api.untappd.com/beer/4193294,https://api.untappd.com/brewery/141185,"United States",Baltimore,MD,,,Can,1303153264,4193294,141185,,3.71,3.71,,1,0
Soppressata,"Kills Boro Brewing Company","Pilsner - Italian",4.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-08-30 07:25:22",https://api.untappd.com/c/1309238186,https://api.untappd.com/beer/4785814,https://api.untappd.com/brewery/277977,"United States","Richmond County",NY,,,Can,1309238186,4785814,277977,,3.75,3.72,,0,0
"CHERRY COLA FLOAT J.R.E.A.M.","Evil Twin Brewing NYC","Sour - Smoothie / Pastry",4.8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-09-04 07:41:02",https://api.untappd.com/c/1311050631,https://api.untappd.com/beer/3784208,https://api.untappd.com/brewery/420055,"United States",Ridgewood,NY,,,Can,1311050631,3784208,420055,,4.22,4.16,,1,0
24K,"The Bronx Brewery","Blonde / Golden Ale - Other",4.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-09-04 07:41:30",https://api.untappd.com/c/1311050647,https://api.untappd.com/beer/5126502,https://api.untappd.com/brewery/15784,"United States",Bronx,NY,,,Can,1311050647,5126502,15784,,3.47,3.65,,0,0
"Watermelon Cucumber","Two Robbers","Hard Seltzer",5.2,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,1.75,"2023-09-04 07:43:06",https://api.untappd.com/c/1311050746,https://api.untappd.com/beer/3038591,https://api.untappd.com/brewery/418632,"United States",,,,,Can,1311050746,3038591,418632,,3.43,3.48,,0,0
"Canal Beer","Threes Brewing","Cream Ale",3.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,2,"2023-09-27 14:53:50",https://api.untappd.com/c/1317578386,https://api.untappd.com/beer/4323585,https://api.untappd.com/brewery/161808,"United States",Brooklyn,NY,,,Can,1317578386,4323585,161808,,3.71,3.71,,0,0
Elderberry,"Charm City Meadworks","Mead - Melomel",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-10-04 14:09:44",https://api.untappd.com/c/1319594449,https://api.untappd.com/beer/785942,https://api.untappd.com/brewery/141185,"United States",Baltimore,MD,,,Can,1319594449,785942,141185,,3.45,3.46,,1,0
"Someone Sacred Hoppy Summer Ale","SingleCut Beersmiths","Blonde / Golden Ale - American",4.6,15,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-10-16 07:09:21",https://api.untappd.com/c/1323243733,https://api.untappd.com/beer/5359712,https://api.untappd.com/brewery/16555,"United States",Astoria,NY,,,Can,1323243733,5359712,16555,,3.68,3.69,,1,0
"Wintry Fix","Sixpoint Brewery","Lager - Winter",5.5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.5,"2023-11-05 17:52:10",https://api.untappd.com/c/1329018464,https://api.untappd.com/beer/5101633,https://api.untappd.com/brewery/1149,"United States",Brooklyn,NY,,,Can,1329018464,5101633,1149,,3.6,3.62,,0,0
"Pier 57 Imperial Lager","Harlem Hops ","Lager - Strong",6.3,0,,,,,,,,4.25,"2023-11-05 17:52:28",https://api.untappd.com/c/1329018543,https://api.untappd.com/beer/5344908,https://api.untappd.com/brewery/540905,"United States","New York",NY,,,Can,1329018543,5344908,540905,,3.79,3.74,,0,0
Luftschloss,"Wayward Lane Brewing",Märzen,6.9,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-11-15 09:28:05",https://api.untappd.com/c/1331293386,https://api.untappd.com/beer/5043082,https://api.untappd.com/brewery/494174,"United States",Schoharie,NY,,,Can,1331293386,5043082,494174,,4.02,3.83,,0,0
"Käuzle Helles Lager",Kauzen-Bräu,"Lager - Helles",5.2,14,,,,,,,,3.75,"2023-12-07 07:11:45",https://api.untappd.com/c/1337093497,https://api.untappd.com/beer/2554582,https://api.untappd.com/brewery/13317,Germany,Ochsenfurt,Bayern,,,,1337093497,2554582,13317,,3.39,3.4,,0,0
"Export Hell","Privatbrauerei J.B. Falter","Lager - Dortmunder / Export",5.3,23,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,3.5,"2023-12-07 07:12:04",https://api.untappd.com/c/1337093511,https://api.untappd.com/beer/82711,https://api.untappd.com/brewery/16497,Germany,Regen,Bayern,,,Can,1337093511,82711,16497,,3.34,3.35,,0,0
"Kurpfalzbräu Kellerbier","Welde Braumanufaktur","Kellerbier / Zwickelbier",4.9,0,,,,,,,,3.75,"2023-12-07 07:12:22",https://api.untappd.com/c/1337093528,https://api.untappd.com/beer/2639250,https://api.untappd.com/brewery/3783,Germany,Plankstadt,Baden-Württemberg,,,,1337093528,2639250,3783,,3.4,3.4,,0,0
"Patio Fever","Pipeworks Brewing Company","Pale Ale - Other",6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-12-07 07:12:45",https://api.untappd.com/c/1337093550,https://api.untappd.com/beer/5485491,https://api.untappd.com/brewery/4012,"United States",Chicago,IL,,,Can,1337093550,5485491,4012,,3.76,3.73,,0,0
"Totemic Might","Burlington Beer Company","IPA - Imperial / Double New England / Hazy",8,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-12-11 14:26:31",https://api.untappd.com/c/1338550436,https://api.untappd.com/beer/4177538,https://api.untappd.com/brewery/39375,"United States",Burlington,VT,,,Can,1338550436,4177538,39375,,4.1,4.05,,0,0
"Twisted Sister","Front Porch Brewing","IPA - Other",6,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-12-11 14:27:14",https://api.untappd.com/c/1338550598,https://api.untappd.com/beer/5291502,https://api.untappd.com/brewery/150524,"United States",Wallingford,CT,,,Can,1338550598,5291502,150524,,3.85,3.78,,0,0
Märzenbier,"Privatbrauerei Hösl",Märzen,5.3,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-12-11 14:27:27",https://api.untappd.com/c/1338550644,https://api.untappd.com/beer/824210,https://api.untappd.com/brewery/19166,Germany,Mitterteich,Bayern,,,Can,1338550644,824210,19166,,3.38,3.38,,0,0
"Erlkönig Hell","Landbrauerei Ludwig Erl","Lager - Helles",5,0,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4,"2023-12-11 14:28:08",https://api.untappd.com/c/1338550783,https://api.untappd.com/beer/84135,https://api.untappd.com/brewery/16720,Germany,Geiselhöring,Bayern,,,Can,1338550783,84135,16720,,3.39,3.4,,0,0
"Turbo Prop","Propeller Bier","Pilsner - Imperial / Double",6.5,35,,"Untappd at Home",,NC,"United States",34.2347,-77.9482,4.25,"2023-12-11 14:28:20",https://api.untappd.com/c/1338550819,https://api.untappd.com/beer/2180399,https://api.untappd.com/brewery/20536,Germany,"Bad Laasphe",Nordrhein-Westfalen,,,Can,1338550819,2180399,20536,,3.46,3.46,,0,0
